idMvt;conf;xsaisi;ysaisi;epsg;num_insee;commune;dateDebut;lieu_dit;typeMvt;libelleType;fiabiliteType;libelleFiabilite;PrecDate;libelleDate;prec_xy;libellePrec;longitudeDoublePrec;latitudeDoublePrec;
"50002974";;"907897";"2034574";"27572";"73318";"VILLAREMBERT";"1990-02-14";"EN RD DU RUISSEAU DE GARNEY";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.25878702290657962";"45.242561307373002";
"50002975";;"907897";"2034574";"27572";"73318";"VILLAREMBERT";"1990-02-14";"RUISSEAU DE GARNEY";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.25878702290657962";"45.242561307373002";
"22300663";"C";"895023.010253906017";"2058183.10546875";"27562";"73215";"LA ROCHETTE";"1968-12-01";"LA ROCHETTE";"3";"Coulée";"1";"Fort";"2";"Mois";"5";"Commune";"6.1094672244991397";"45.4603590236433988";
"50002299";;"912661";"2076621";"27572";"73188";"NOTRE-DAME-DES-MILLIERES";"1961-07-26";"RUISSEAU DE COMBE-VIEILLE";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.34667075803900982";"45.6181790930176021";
"50002302";;"910895";"2049261";"27572";"73189";"NOTRE-DAME-DU-CRUET";"1944-11-23";"TORRENT DU BUGEON";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.30635355577013978";"45.3731640058628969";
"50002305";;"933260";"2065378";"27572";"73190";"NOTRE-DAME-DU-PRE";"1990-02-15";"AFFLUENT DU NANT-GELE ;CD 88";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.60254812682000036";"45.5074219663682982";
"50002306";;"933260";"2065378";"27572";"73190";"NOTRE-DAME-DU-PRE";"1937-05-29";"TORRENT DE L'ARMENAZ";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.60254812682000036";"45.5074219663682982";
"50002295";;"912661";"2076621";"27572";"73188";"NOTRE-DAME-DES-MILLIERES";;"TORRENT DE L'HERMETTAZ";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.34667075803900982";"45.6181790930176021";
"50002296";;"912661";"2076621";"27572";"73188";"NOTRE-DAME-DES-MILLIERES";;"RUISSEAU DE LA COMBE ,CD 926";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.34667075803900982";"45.6181790930176021";
"50002284";;"928136";"2073350";"27572";"73187";"LA LECHERE";"1954-08-09";"GRANT NANT DE PUSSY";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.54253743495104967";"45.5815197397019034";
"50001746";;"931704";"2051943";"27572";"73015";"LES ALLUES";"1988-05-08";"RUISSEAU DE LA GRANDE COMBE";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.57340868656986022";"45.3874916266222002";
"50001734";;"915224.9755859375";"2033224.97558593703";"27572";"73012";"ALBIEZ-LE-JEUNE";;"BONVILLARD";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.3510996749048001";"45.2271152700902022";
"50002242";;"928051";"2062969";"27572";"73181";"MOUTIERS";;;"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.53435129214007038";"45.4883028186688989";
"50002230";;"874155";"2073693";"27572";"73179";"LA MOTTE-SERVOLEX";"1988-06-16";"AUTOROUTE A43 LYON-CHAMBERY";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"5.85182739416836029";"45.6084421322522005";
"50002232";;"874155";"2073693";"27572";"73179";"LA MOTTE-SERVOLEX";"1940-09-15";"TORRENT DE LA LEYSSE";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"5.85182739416836029";"45.6084421322522005";
"50002235";;"872125";"2108478";"27572";"73180";"MOTZ";"1990-02-15";"PRES DU ""NYMPHEE"" (RESTAURANT)";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"5.84572930206729957";"45.9218955928105999";
"50002236";;"872125";"2108478";"27572";"73180";"MOTZ";"1990-02-17";"CV D'ACCES AU BARRAGE C.N.R.";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"5.84572930206729957";"45.9218955928105999";
"50002223";;"895118";"2086435";"27572";"73178";"LA MOTTE-EN-BAUGES";;"LE NANT D'ORANGE , ""LE NOIRAY""";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.12809275892951977";"45.7141912416523013";
"50002225";;"874155";"2073693";"27572";"73179";"LA MOTTE-SERVOLEX";"1990-04-13";"LE NANT BRUYANT";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"5.85182739416836029";"45.6084421322522005";
"50002227";;"874155";"2073693";"27572";"73179";"LA MOTTE-SERVOLEX";"1990-02-01";;"3";"Coulée";"2";"Moyen";"2";"Mois";"5";"Commune";"5.85182739416836029";"45.6084421322522005";
"50002214";;"915318";"2067574";"27572";"73175";"MONTSAPEY";;"RUISSEAU DE BASMONT";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.37473378218798015";"45.5356719158763994";
"50002598";;"871588";"2083677";"27572";"73245";"SAINT-JEAN-DE-CHEVELU";;"RUISSEAU DES BRUYERES";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"5.82463243944201992";"45.6992029744514028";
"50002599";;"871966";"2057904";"27572";"73246";"SAINT-JEAN-DE-COUZ";;"FORET COMMUNALE , PARCELLE 9";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"5.81484472599496982";"45.4674147938747026";
"50002601";;"895349";"2068477";"27572";"73247";"SAINT-JEAN-DE-LA-PORTE";"1910-01-01";"TORRENT DU MORBIER";"3";"Coulée";"2";"Moyen";"2";"Mois";"5";"Commune";"6.11996075035786014";"45.5527191169756023";
"50002260";;"870231";"2071266";"27572";"73184";"NANCES";"1990-02-13";"CHANTIER DU TUNNEL DE L'EPINE";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"5.80020831484278965";"45.5881956789083986";
"50001725";;"934700.01220703125";"2073000";"27572";"73006";"AIME";"1977-05-20";"LA COMBE AUX BOEUFS";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.62626376415953988";"45.5751861420329973";
"50003035";;"866316";"2082987";"27572";"73330";"YENNE";;"RUISSEAU DE LA DRAGONNIERE";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"5.75662353430625018";"45.6950845860250965";
"50003036";;"866316";"2082987";"27572";"73330";"YENNE";;"RUISSEAU DES BUCHETS";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"5.75662353430625018";"45.6950845860250965";
"50003031";;"866316";"2082987";"27572";"73330";"YENNE";;"LE RHONE";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"5.75662353430625018";"45.6950845860250965";
"50003032";;"866316";"2082987";"27572";"73330";"YENNE";;"RUISSEAU DU FLON";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"5.75662353430625018";"45.6950845860250965";
"50003033";;"866316";"2082987";"27572";"73330";"YENNE";;"RUISSEAU DE LA MELINE";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"5.75662353430625018";"45.6950845860250965";
"50003034";;"866316";"2082987";"27572";"73330";"YENNE";;"RUISSEAU DE CHAMBUET";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"5.75662353430625018";"45.6950845860250965";
"50003022";;"953229";"2073931";"27572";"73323";"VILLAROGER";;"RUISSEAU DE RONNAZ ; CD 84";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.86391800988648981";"45.5742051475293977";
"50003023";;"953229";"2073931";"27572";"73323";"VILLAROGER";;"RUISSEAU DU CHATELET";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.86391800988648981";"45.5742051475293977";
"50003010";;"943041.015625";"2032413.94042968703";"27572";"73322";"VILLARODIN-BOURGET";;"RUISSEAU DE CHATTELAMIAZ";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.70407786645870019";"45.2064961431184003";
"50003011";;"943041.015625";"2032413.94042968703";"27572";"73322";"VILLARODIN-BOURGET";"1966-05-02";"FORET COMMUNALE , 2è SERIE";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.70407786645870019";"45.2064961431184003";
"50003002";;"943041.015625";"2032413.94042968703";"27572";"73322";"VILLARODIN-BOURGET";;"RUISSEAU DU RIVAL";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.70407786645870019";"45.2064961431184003";
"50002529";;"958108";"2076107";"27572";"73232";"SAINTE-FOY-TARENTAISE";"1959-07-10";"RUISSEAU DE L'ARPETTE";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.92793864516264968";"45.5912040809924974";
"50002326";;"931176";"2031147";"27572";"73194";"ORELLE";"1987-07-01";"TORRENT DU BONRIEU; LE POUSSET";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.55244562199372016";"45.2009398313023993";
"50002327";;"931176";"2031147";"27572";"73194";"ORELLE";"1987-07-01";"RUISSEAU DE CHENAILLERE";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.55244562199372016";"45.2009398313023993";
"50002328";;"931176";"2031147";"27572";"73194";"ORELLE";"1987-07-03";"RUISSEAU DU GLACELET";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.55244562199372016";"45.2009398313023993";
"50002329";;"931176.025390625";"2031146.97265625";"27572";"73194";"ORELLE";"1987-04-28";"COULOIR à L'W DU MARGEREL";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.55244562199372016";"45.2009398313023993";
"50001704";;"924309.99755859375";"2062574.951171875";"27572";"73003";"AIGUEBLANCHE";;"LES EMPTES LE MERDEREL";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.48630425375568986";"45.4865493279070989";
"50002966";;"925575";"2089288";"27572";"73317";"VILLARD-SUR-DORON";"1990-02-01";"RUISSEAU DES CAVES";"3";"Coulée";"2";"Moyen";"2";"Mois";"5";"Commune";"6.5206361953843599";"45.7259316186968974";
"50001778";;"927700.01220703125";"2089534.912109375";"27572";"73034";"BEAUFORT";"1979-06-01";"LE NANT MANANT";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.54806323515605992";"45.7271302212828985";
"50001779";;"928075.01220703125";"2084834.9609375";"27572";"73034";"BEAUFORT";"1980-07-08";"PLAN-VILLARD RUIS. DES CARROZ";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.54963925375095979";"45.6847260576393026";
"50001781";;"928534.97314453125";"2083485.107421875";"27572";"73034";"BEAUFORT";;"CRET-BRON (ARECHES)";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.55460584286768988";"45.6723762979261991";
"50001771";;"884550";"2070075";"27572";"73030";"BARBY";;"BV DE LA COMBE DE LA BAYA";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"5.98277665514090984";"45.5716685256673983";
"50001773";;"932655";"2086347";"27572";"73034";"BEAUFORT";"1985-05-01";"CRET BON ARECHES";"3";"Coulée";"2";"Moyen";"2";"Mois";"5";"Commune";"6.60939436984970019";"45.696086217253999";
"50001774";;"928599.9755859375";"2083300.048828125";"27572";"73034";"BEAUFORT";"1986-05-01";"ARECHES CRET BRON";"3";"Coulée";"2";"Moyen";"2";"Mois";"5";"Commune";"6.5553114294239796";"45.6706829609466993";
"50001764";;"947742";"2028194";"27572";"73026";"AVRIEUX";"1958-08-01";"RUISSEAU DU NANT (STE ANNE)";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.76078380448232963";"45.1662307246502976";
"50001765";;"943775.0244140625";"2034525.02441406203";"27572";"73026";"AVRIEUX";"1987-04-20";"CD 215 EXT. AVAL GALERIE EDF";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.71489911872621015";"45.2250894428107983";
"50001767";;"943900.0244140625";"2032410.03417968703";"27572";"73026";"AVRIEUX";"1990-02-14";"LA SEMBOETTAZ CD 215";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.71498906310217958";"45.2060305833279017";
"50001758";;"945234.9853515625";"2036800.048828125";"27572";"73023";"AUSSOIS";"1988-05-08";"LE DJOIN";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.73507465044831033";"45.244789935981899";
"50001735";;"915667";"2034939";"27572";"73012";"ALBIEZ-LE-JEUNE";;"BV SUP. DU MERDEREL";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.35783460814271972";"45.2423106047085994";
"50001740";;"915309";"2031080";"27572";"73013";"ALBIEZ-MONTROND";;"SAUTE-JARNAN";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.35077385884568013";"45.2078062078850991";
"50001742";;"931704";"2051943";"27572";"73015";"LES ALLUES";"1990-02-01";"RUISSEAUX PRALOUP ET EPENAY";"3";"Coulée";"2";"Moyen";"2";"Mois";"5";"Commune";"6.57340868656986022";"45.3874916266222002";
"50002552";;"908631";"2027531";"27572";"73242";"SAINT-JEAN-D'ARVES";;"RUISSEAU DE RIEU BACHARD";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.26364350017459959";"45.1789545884951025";
"50002543";;"908667";"2064557";"27572";"73237";"SAINT-GEORGES-DES-HURTIERES";"1990-02-27";"LE PONT-ST-ALBAN";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.2877609726708803";"45.5116042333032027";
"50002544";;"908667";"2064557";"27572";"73237";"SAINT-GEORGES-DES-HURTIERES";"1990-02-27";"RUISSEAU DU PICKET";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.2877609726708803";"45.5116042333032027";
"50002547";;"908667";"2064557";"27572";"73237";"SAINT-GEORGES-DES-HURTIERES";"1990-02-27";"ECOLE DE LA CHAISAZ";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.2877609726708803";"45.5116042333032027";
"50002534";;"913250";"2050899.90234375";"27572";"73235";"SAINT-FRANCOIS-LONGCHAMP";"1982-01-01";"CD 213 PK 9,580";"3";"Coulée";"2";"Moyen";"2";"Mois";"5";"Commune";"6.33743695971446996";"45.3868159875070987";
"50002538";;"916064";"2053927";"27572";"73235";"SAINT-FRANCOIS-LONGCHAMP";;"TORRENT DU BUGEON";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.37529951459664979";"45.4127176132627994";
"50002539";;"916064";"2053927";"27572";"73235";"SAINT-FRANCOIS-LONGCHAMP";;"CD 213 (GALERIE DE PROTECTION)";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.37529951459664979";"45.4127176132627994";
"50002951";;"908166";"2081421";"27572";"73312";"VERRENS-ARVEY";"1990-02-14";"RUISSEAU D'ARVEY;VC N°2,23,26";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.29221195967499014";"45.6633550514942996";
"50002953";;"899936";"2063316";"27572";"73315";"VILLARD-LEGER";;"RUISSEAU DE VILLARD-MOUGIN";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.17540147633573966";"45.5043437290409969";
"50002955";;"925575";"2089288";"27572";"73317";"VILLARD-SUR-DORON";;"RUISSEAU DU CHARVIN ; VC N°3";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.5206361953843599";"45.7259316186968974";
"50002956";;"925575";"2089288";"27572";"73317";"VILLARD-SUR-DORON";"1944-11-22";"LE NANT DE LA VILLE";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.5206361953843599";"45.7259316186968974";
"50002957";;"925575";"2089288";"27572";"73317";"VILLARD-SUR-DORON";;"LE GRAND-NANT";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.5206361953843599";"45.7259316186968974";
"50002958";;"925575";"2089288";"27572";"73317";"VILLARD-SUR-DORON";"1946-08-29";"LE NANT DE GROSSI";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.5206361953843599";"45.7259316186968974";
"50002942";;"927740";"2026185";"27572";"73307";"VALMEINIER";"1987-07-03";"RUISSEAU DES SORDERETTES";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.50544085856139009";"45.1580150522203994";
"50002932";;"922067";"2020143";"27572";"73306";"VALLOIRE";;"TORRENT DE BONNENUIT";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.42941349271359019";"45.1064202104835985";
"50002425";;"921067";"2087659";"27572";"73211";"QUEIGE";;"LE NANT BRUANT";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.46171165166568962";"45.7134389881180994";
"50002427";;"921067";"2087659";"27572";"73211";"QUEIGE";"1955-02-01";"LE GRAND NANT";"3";"Coulée";"2";"Moyen";"2";"Mois";"5";"Commune";"6.46171165166568962";"45.7134389881180994";
"50002412";;"924000";"2087100.09765625";"27572";"73211";"QUEIGE";"1982-01-01";"NANT BRUYANT";"3";"Coulée";"2";"Moyen";"4";"Année";"5";"Commune";"6.49894569813532019";"45.7070265693231974";
"50002413";;"918599.9755859375";"2085399.90234375";"27572";"73211";"QUEIGE";"1982-01-01";"LES POINTIERES";"3";"Coulée";"2";"Moyen";"4";"Année";"5";"Commune";"6.42856290105993988";"45.6943028267205023";
"50002418";;"921067";"2087659";"27572";"73211";"QUEIGE";"1955-02-08";"TORRENT DE QUEIGE";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.46171165166568962";"45.7134389881180994";
"50002419";;"921067";"2087659";"27572";"73211";"QUEIGE";"1979-06-01";"TORRENT DU LESTERET";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.46171165166568962";"45.7134389881180994";
"50002404";;"899433";"2056329";"27572";"73207";"PRESLE";"1956-03-20";"TORRENT DU BOCCARD";"3";"Coulée";"2";"Moyen";"3";"Saison";"5";"Commune";"6.16462260426528985";"45.4417823220156976";
"50002407";;"928136";"2073350";"27572";"73187";"LA LECHERE";"1954-08-09";"LE GRAND NANT DE PUSSY";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.54253743495104967";"45.5815197397019034";
"50002395";;"944894";"2048661";"27572";"73206";"PRALOGNAN-LA-VANOISE";;"LE DORON DE CHAVIERES";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.73919377069584957";"45.3514941510436032";
"50002397";;"944894";"2048661";"27572";"73206";"PRALOGNAN-LA-VANOISE";;"RAVIN DE LESCHAUX";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.73919377069584957";"45.3514941510436032";
"50002398";;"944894";"2048661";"27572";"73206";"PRALOGNAN-LA-VANOISE";;;"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.73919377069584957";"45.3514941510436032";
"50002400";;"944894";"2048661";"27572";"73206";"PRALOGNAN-LA-VANOISE";"1982-07-23";"COULOIR DES ROSSETTES";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.73919377069584957";"45.3514941510436032";
"50002401";;"944894";"2048661";"27572";"73206";"PRALOGNAN-LA-VANOISE";"1982-07-21";"""LA RUBATIERE"" ; COTE 2000 M";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.73919377069584957";"45.3514941510436032";
"50002386";;"915269";"2045987";"27572";"73203";"PONTAMAFREY-MONTPASCAL";;"TORRENT DU VIGNY";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.35997030331575974";"45.3417495806637021";
"50002387";;"915269";"2045987";"27572";"73203";"PONTAMAFREY-MONTPASCAL";"1990-10-30";"COMBE DU NOIRET";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.35997030331575974";"45.3417495806637021";
"50002633";;"919933";"2040155";"27572";"73250";"SAINT-JULIEN-MONT-DENIS";;"AU-DESSUS ROUTE DE MONT-DENIS";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.41552712174846018";"45.287193954063298";
"50002619";;"919933";"2040155";"27572";"73250";"SAINT-JULIEN-MONT-DENIS";;"TORRENT DE ST-JULIEN";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.41552712174846018";"45.287193954063298";
"50002620";;"919933";"2040155";"27572";"73250";"SAINT-JULIEN-MONT-DENIS";;"TORRENT DU RIEU-SEC";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.41552712174846018";"45.287193954063298";
"50002621";;"919933";"2040155";"27572";"73250";"SAINT-JULIEN-MONT-DENIS";;"TORRENT DE FONTAINE";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.41552712174846018";"45.287193954063298";
"50002622";;"919933";"2040155";"27572";"73250";"SAINT-JULIEN-MONT-DENIS";;"TORRENT DU CLARET";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.41552712174846018";"45.287193954063298";
"50002614";;"914389";"2038659";"27572";"73248";"SAINT-JEAN-DE-MAURIENNE";"1912-07-17";"RUISSEAU DU BONRIEU DE JARRIER";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.34399609868907977";"45.2763179938215998";
"50002615";;"914389";"2038659";"27572";"73248";"SAINT-JEAN-DE-MAURIENNE";;"LA COMBE DES ROCHES-NOIRES";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.34399609868907977";"45.2763179938215998";
"50002602";;"895349";"2068477";"27572";"73247";"SAINT-JEAN-DE-LA-PORTE";"1960-11-13";"TORRENT DE LA FRISE(1300/700M)";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.11996075035786014";"45.5527191169756023";
"50002595";;"921688";"2054567";"27572";"73244";"SAINT-JEAN-DE-BELLEVILLE";"1987-07-01";"""LE VILLARET""";"3";"Coulée";"2";"Moyen";"2";"Mois";"5";"Commune";"6.44746196421847984";"45.4158460109627029";
"50001722";;"932181";"2074408";"27572";"73006";"AIME";"1962-04-08";"QUARTIER CANQUOZ";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.59501870999613971";"45.5890659460403995";
"50001724";;"933085.02197265625";"2070935.05859375";"27572";"73006";"AIME";;"PLAN VILLARD";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.60417032200238996";"45.5574264755627993";
"50002799";;"903994";"2030181";"27572";"73280";"SAINT-SORLIN-D'ARVES";"1987-07-06";"RUISSEAU DE L'EGLISE";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.20639578190678964";"45.2048312730444977";
"50002800";;"903994";"2030181";"27572";"73280";"SAINT-SORLIN-D'ARVES";"1987-07-06";"COMBES DE LA DAME/ST-PIERRE";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.20639578190678964";"45.2048312730444977";
"50002587";;"885180";"2072721";"27572";"73243";"SAINT-JEAN-D'ARVEY";"1990-02-15";"CANTON D'ESSARCOUESSIN";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"5.99241351646988019";"45.5951843048551027";
"50002590";;"921688";"2054567";"27572";"73244";"SAINT-JEAN-DE-BELLEVILLE";"1982-01-02";"SS ROUTE FOREST. DE ST-LAURENT";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.44746196421847984";"45.4158460109627029";
"50002591";;"921688";"2054567";"27572";"73244";"SAINT-JEAN-DE-BELLEVILLE";"1981-12-29";"FORET DU DAILLET";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.44746196421847984";"45.4158460109627029";
"50002592";;"921688";"2054567";"27572";"73244";"SAINT-JEAN-DE-BELLEVILLE";"1982-01-03";"FORET COMMUN.,2è SERIE,PARC.O";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.44746196421847984";"45.4158460109627029";
"50002581";;"908631";"2027531";"27572";"73242";"SAINT-JEAN-D'ARVES";"1989-08-21";"COMBE DE REVEU;CD 80 ET 926";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.26364350017459959";"45.1789545884951025";
"50002582";;"908631";"2027531";"27572";"73242";"SAINT-JEAN-D'ARVES";;"COMBE GENIN ; CD 926";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.26364350017459959";"45.1789545884951025";
"50002864";;"927157";"2035583";"27572";"73261";"SAINT-MICHEL-DE-MAURIENNE";;"TORRENT DES AVANNIERES";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.50437098760311994";"45.2427147602253967";
"50002449";;"905702";"2059363";"27572";"73220";"SAINT-ALBAN-DES-HURTIERES";"1990-02-01";;"3";"Coulée";"2";"Moyen";"2";"Mois";"5";"Commune";"6.24656499714767044";"45.4662691618734982";
"50002452";;"905702";"2059363";"27572";"73220";"SAINT-ALBAN-DES-HURTIERES";;"RUISSEAU DES VERNETS";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.24656499714767044";"45.4662691618734982";
"50002453";;"905702";"2059363";"27572";"73220";"SAINT-ALBAN-DES-HURTIERES";"1955-01-01";;"3";"Coulée";"2";"Moyen";"2";"Mois";"5";"Commune";"6.24656499714767044";"45.4662691618734982";
"50002454";;"905702";"2059363";"27572";"73220";"SAINT-ALBAN-DES-HURTIERES";"1955-01-01";"RAVIN DE ST-ALBAN";"3";"Coulée";"2";"Moyen";"2";"Mois";"5";"Commune";"6.24656499714767044";"45.4662691618734982";
"50002729";;"927156.982421875";"2035583.0078125";"27572";"73261";"SAINT-MICHEL-DE-MAURIENNE";"1987-07-01";"RUISSEAU DU CHAPELU ; RN 6";"3";"Coulée";"2";"Moyen";"2";"Mois";"5";"Commune";"6.50437098760311994";"45.2427147602253967";
"50002734";;"927156.982421875";"2035583.0078125";"27572";"73261";"SAINT-MICHEL-DE-MAURIENNE";"1924-04-29";"TORRENT DU VIGNY ; RN 6";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.50437098760311994";"45.2427147602253967";
"50002518";;"958108";"2076107";"27572";"73232";"SAINTE-FOY-TARENTAISE";"1966-06-05";"RUISSEAU EN FORET COMMUNALE";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.92793864516264968";"45.5912040809924974";
"50002520";;"958108";"2076107";"27572";"73232";"SAINTE-FOY-TARENTAISE";;"LE NANT ST-CLAUDE";"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.92793864516264968";"45.5912040809924974";
"50002559";;"908631";"2027531";"27572";"73242";"SAINT-JEAN-D'ARVES";"1959-07-10";"RUISSEAUX DU VELU/VILLARD";"3";"Coulée";"2";"Moyen";"1";"Jour";"5";"Commune";"6.26364350017459959";"45.1789545884951025";
"50002560";;"908631";"2027531";"27572";"73242";"SAINT-JEAN-D'ARVES";"1976-07-01";"RUISSEAU DE L'ARVAN";"3";"Coulée";"2";"Moyen";"2";"Mois";"5";"Commune";"6.26364350017459959";"45.1789545884951025";
"50002066";;"940362";"2067979";"27572";"73150";"MACOT-LA-PLAGNE";;;"3";"Coulée";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.69511947634028015";"45.5272830951587011";
